"participant_id","pic_id","n_lineups","age","gender","academic_study","computer_mouse","recruitment","dataset_id","set","curvature","target","null","scale","correct","response_no","binary_response","conf_level","choice_reason"
"20dd75a78a6ec26e10f66c1890e678f3","25",13,"36-40","Male","High School or Less","Yes","Prolific","ee322d63db5869407801b2c6cd54c452","1","t-H_n-E","H","E","linear",1,"3",0,"Neutral","Outlier(s)"
"20dd75a78a6ec26e10f66c1890e678f3","14",13,"36-40","Male","High School or Less","Yes","Prolific","85c5c5a6ab4fdb3aaf06947e0b9d4483","1","t-M_n-E","M","E","log",10,"10",1,"Certain","Different shape, Different slope"
"20dd75a78a6ec26e10f66c1890e678f3","32",13,"36-40","Male","High School or Less","Yes","Prolific","914e02881a7432dc34831c5dff0477e0","2","t-H_n-M","H","M","log",12,"12",1,"Very Certain","Different slope"
"20dd75a78a6ec26e10f66c1890e678f3","21",13,"36-40","Male","High School or Less","Yes","Prolific","17c70f64092db27a58faa6c255efd8ba","1","t-M_n-H","M","H","linear",1,"3",0,"Neutral","Different shape"
"20dd75a78a6ec26e10f66c1890e678f3","24",13,"36-40","Male","High School or Less","Yes","Prolific","70eebf16937fb9e77a3b806afe9aa528","2","t-M_n-H","M","H","log",13,"13",1,"Certain","Different slope"
"20dd75a78a6ec26e10f66c1890e678f3","6",13,"36-40","Male","High School or Less","Yes","Prolific","9f2d96ab9212ba1d26f176b00e6eeec0","1","t-E_n-M","E","M","log",12,"12",1,"Certain","Different slope"
"20dd75a78a6ec26e10f66c1890e678f3","25",13,"36-40","Male","High School or Less","Yes","Prolific","ee322d63db5869407801b2c6cd54c452","1","t-H_n-E","H","E","linear",1,"1",1,"Very Certain","Different slope"
"20dd75a78a6ec26e10f66c1890e678f3","27",13,"36-40","Male","High School or Less","Yes","Prolific","b8efad9285426a191f979b32a5094198","2","t-H_n-E","H","E","linear",9,"9",1,"Certain","Different slope"
"9eee3a9a30520c1b484d5b5e27d056cc","13",12,"19-25","Male","High School or Less","Yes","Prolific","85c5c5a6ab4fdb3aaf06947e0b9d4483","1","t-M_n-E","M","E","linear",10,"18",0,"Neutral","Different range"
"9eee3a9a30520c1b484d5b5e27d056cc","24",12,"19-25","Male","High School or Less","Yes","Prolific","70eebf16937fb9e77a3b806afe9aa528","2","t-M_n-H","M","H","log",13,"5",0,"Certain","Outlier(s)"
"9eee3a9a30520c1b484d5b5e27d056cc","22",12,"19-25","Male","High School or Less","Yes","Prolific","17c70f64092db27a58faa6c255efd8ba","1","t-M_n-H","M","H","log",1,"1",1,"Certain","Clustering"
"9eee3a9a30520c1b484d5b5e27d056cc","8",12,"19-25","Male","High School or Less","Yes","Prolific","076f2d6385d635ea49402478f7e44cab","2","t-E_n-M","E","M","log",14,"14",1,"Certain","Different slope"
"9eee3a9a30520c1b484d5b5e27d056cc","13",12,"19-25","Male","High School or Less","Yes","Prolific","85c5c5a6ab4fdb3aaf06947e0b9d4483","1","t-M_n-E","M","E","linear",10,"11",0,"Certain","Different range"
"9eee3a9a30520c1b484d5b5e27d056cc","27",12,"19-25","Male","High School or Less","Yes","Prolific","b8efad9285426a191f979b32a5094198","2","t-H_n-E","H","E","linear",9,"15",0,"Neutral","Different shape"
"9eee3a9a30520c1b484d5b5e27d056cc","25",12,"19-25","Male","High School or Less","Yes","Prolific","ee322d63db5869407801b2c6cd54c452","1","t-H_n-E","H","E","linear",1,"19",0,"Neutral","Clustering"
"9eee3a9a30520c1b484d5b5e27d056cc","8",12,"19-25","Male","High School or Less","Yes","Prolific","076f2d6385d635ea49402478f7e44cab","2","t-E_n-M","E","M","log",14,"8",0,"Neutral","Different slope"
"9eee3a9a30520c1b484d5b5e27d056cc","11",12,"19-25","Male","High School or Less","Yes","Prolific","909f6bb4a0bbb8708bcc2d96c0b7052f","2","t-E_n-H","E","H","linear",17,"17",1,"Certain","Different slope"
"9eee3a9a30520c1b484d5b5e27d056cc","23",12,"19-25","Male","High School or Less","Yes","Prolific","70eebf16937fb9e77a3b806afe9aa528","2","t-M_n-H","M","H","linear",13,"13",1,"Neutral","Different shape"
"9eee3a9a30520c1b484d5b5e27d056cc","30",12,"19-25","Male","High School or Less","Yes","Prolific","1b39b36e7a6189897f2015f191953b9d","1","t-H_n-M","H","M","log",12,"2",0,"Neutral","Different slope"
"9eee3a9a30520c1b484d5b5e27d056cc","12",12,"19-25","Male","High School or Less","Yes","Prolific","909f6bb4a0bbb8708bcc2d96c0b7052f","2","t-E_n-H","E","H","log",17,"17",1,"Neutral","Different slope"
"5c72c9ae7c0e343b0ab19d0efd787f1d","25",13,"19-25","Male","Graduate Degree","Yes","Prolific","ee322d63db5869407801b2c6cd54c452","1","t-H_n-E","H","E","linear",1,"6",0,"Certain","Clustering"
"5c72c9ae7c0e343b0ab19d0efd787f1d","26",13,"19-25","Male","Graduate Degree","Yes","Prolific","ee322d63db5869407801b2c6cd54c452","1","t-H_n-E","H","E","log",1,"1",1,"Very Certain","Different slope"
"5c72c9ae7c0e343b0ab19d0efd787f1d","6",13,"19-25","Male","Graduate Degree","Yes","Prolific","9f2d96ab9212ba1d26f176b00e6eeec0","1","t-E_n-M","E","M","log",12,"9",0,"Uncertain","Clustering"
"5c72c9ae7c0e343b0ab19d0efd787f1d","10",13,"19-25","Male","Graduate Degree","Yes","Prolific","8105c77bcc5d38d9b4e742f1b76de5fc","1","t-E_n-H","E","H","log",15,"15",1,"Very Certain","Different slope"
"5c72c9ae7c0e343b0ab19d0efd787f1d","9",13,"19-25","Male","Graduate Degree","Yes","Prolific","8105c77bcc5d38d9b4e742f1b76de5fc","1","t-E_n-H","E","H","linear",15,"17",0,"Certain","Different range"
"5c72c9ae7c0e343b0ab19d0efd787f1d","25",13,"19-25","Male","Graduate Degree","Yes","Prolific","ee322d63db5869407801b2c6cd54c452","1","t-H_n-E","H","E","linear",1,"1",1,"Certain","Different shape"
"5c72c9ae7c0e343b0ab19d0efd787f1d","7",13,"19-25","Male","Graduate Degree","Yes","Prolific","076f2d6385d635ea49402478f7e44cab","2","t-E_n-M","E","M","linear",14,"14",1,"Certain","Different range"
"5c72c9ae7c0e343b0ab19d0efd787f1d","13",13,"19-25","Male","Graduate Degree","Yes","Prolific","85c5c5a6ab4fdb3aaf06947e0b9d4483","1","t-M_n-E","M","E","linear",10,"11",0,"Certain","Different shape"
"5c72c9ae7c0e343b0ab19d0efd787f1d","32",13,"19-25","Male","Graduate Degree","Yes","Prolific","914e02881a7432dc34831c5dff0477e0","2","t-H_n-M","H","M","log",12,"12",1,"Certain","Different slope"
"5c72c9ae7c0e343b0ab19d0efd787f1d","13",13,"19-25","Male","Graduate Degree","Yes","Prolific","85c5c5a6ab4fdb3aaf06947e0b9d4483","1","t-M_n-E","M","E","linear",10,"1",0,"Very Certain","Clustering"
"5c72c9ae7c0e343b0ab19d0efd787f1d","24",13,"19-25","Male","Graduate Degree","Yes","Prolific","70eebf16937fb9e77a3b806afe9aa528","2","t-M_n-H","M","H","log",13,"17",0,"Neutral","Clustering"
"5c72c9ae7c0e343b0ab19d0efd787f1d","6",13,"19-25","Male","Graduate Degree","Yes","Prolific","9f2d96ab9212ba1d26f176b00e6eeec0","1","t-E_n-M","E","M","log",12,"12",1,"Uncertain","Clustering"
"5c72c9ae7c0e343b0ab19d0efd787f1d","30",13,"19-25","Male","Graduate Degree","Yes","Prolific","1b39b36e7a6189897f2015f191953b9d","1","t-H_n-M","H","M","log",12,"12",1,"Certain","Different slope"
"69ece306b83a66d49cc9636dd549ef76","31",12,"19-25","Female","Undergraduate Degree","Yes","Prolific","914e02881a7432dc34831c5dff0477e0","2","t-H_n-M","H","M","linear",12,"3",0,"Certain","Clustering"
"69ece306b83a66d49cc9636dd549ef76","29",12,"19-25","Female","Undergraduate Degree","Yes","Prolific","1b39b36e7a6189897f2015f191953b9d","1","t-H_n-M","H","M","linear",12,"14",0,"Certain","Different slope"
"69ece306b83a66d49cc9636dd549ef76","6",12,"19-25","Female","Undergraduate Degree","Yes","Prolific","9f2d96ab9212ba1d26f176b00e6eeec0","1","t-E_n-M","E","M","log",12,"12",1,"Very Certain","Different slope"
"69ece306b83a66d49cc9636dd549ef76","32",12,"19-25","Female","Undergraduate Degree","Yes","Prolific","914e02881a7432dc34831c5dff0477e0","2","t-H_n-M","H","M","log",12,"12",1,"Certain","Different slope"
"69ece306b83a66d49cc9636dd549ef76","26",12,"19-25","Female","Undergraduate Degree","Yes","Prolific","ee322d63db5869407801b2c6cd54c452","1","t-H_n-E","H","E","log",1,"1",1,"Certain","Different range"
"69ece306b83a66d49cc9636dd549ef76","7",12,"19-25","Female","Undergraduate Degree","Yes","Prolific","076f2d6385d635ea49402478f7e44cab","2","t-E_n-M","E","M","linear",14,"14",1,"Certain","Clustering, Outlier(s)"
"69ece306b83a66d49cc9636dd549ef76","22",12,"19-25","Female","Undergraduate Degree","Yes","Prolific","17c70f64092db27a58faa6c255efd8ba","1","t-M_n-H","M","H","log",1,"1",1,"Certain","Different range, Different slope"
"69ece306b83a66d49cc9636dd549ef76","29",12,"19-25","Female","Undergraduate Degree","Yes","Prolific","1b39b36e7a6189897f2015f191953b9d","1","t-H_n-M","H","M","linear",12,"5",0,"Certain","Clustering"
"69ece306b83a66d49cc9636dd549ef76","21",12,"19-25","Female","Undergraduate Degree","Yes","Prolific","17c70f64092db27a58faa6c255efd8ba","1","t-M_n-H","M","H","linear",1,"20",0,"Certain","Different range"
"69ece306b83a66d49cc9636dd549ef76","5",12,"19-25","Female","Undergraduate Degree","Yes","Prolific","9f2d96ab9212ba1d26f176b00e6eeec0","1","t-E_n-M","E","M","linear",12,"19",0,"Neutral","Clustering"
"69ece306b83a66d49cc9636dd549ef76","30",12,"19-25","Female","Undergraduate Degree","Yes","Prolific","1b39b36e7a6189897f2015f191953b9d","1","t-H_n-M","H","M","log",12,"12",1,"Certain","Different slope"
"69ece306b83a66d49cc9636dd549ef76","22",12,"19-25","Female","Undergraduate Degree","Yes","Prolific","17c70f64092db27a58faa6c255efd8ba","1","t-M_n-H","M","H","log",1,"5",0,"Neutral","Different range"
"d454d41b60cf3c649747f2944e96542e","7",13,"","Female","Undergraduate Degree","Yes","Prolific","076f2d6385d635ea49402478f7e44cab","2","t-E_n-M","E","M","linear",14,"14",1,"Certain","Clustering"
"d454d41b60cf3c649747f2944e96542e","16",13,"","Female","Undergraduate Degree","Yes","Prolific","07f1a227ee4ee73124d6589fada210dc","2","t-M_n-E","M","E","log",10,"10",1,"Certain","Different slope"
"d454d41b60cf3c649747f2944e96542e","30",13,"","Female","Undergraduate Degree","Yes","Prolific","1b39b36e7a6189897f2015f191953b9d","1","t-H_n-M","H","M","log",12,"13",0,"Neutral","Clustering"
"d454d41b60cf3c649747f2944e96542e","29",13,"","Female","Undergraduate Degree","Yes","Prolific","1b39b36e7a6189897f2015f191953b9d","1","t-H_n-M","H","M","linear",12,"14",0,"Certain","Different range"
"d454d41b60cf3c649747f2944e96542e","9",13,"","Female","Undergraduate Degree","Yes","Prolific","8105c77bcc5d38d9b4e742f1b76de5fc","1","t-E_n-H","E","H","linear",15,"15",1,"Certain","Clustering"
"d454d41b60cf3c649747f2944e96542e","11",13,"","Female","Undergraduate Degree","Yes","Prolific","909f6bb4a0bbb8708bcc2d96c0b7052f","2","t-E_n-H","E","H","linear",17,"17",1,"Very Certain","Different range"
"d454d41b60cf3c649747f2944e96542e","23",13,"","Female","Undergraduate Degree","Yes","Prolific","70eebf16937fb9e77a3b806afe9aa528","2","t-M_n-H","M","H","linear",13,"13",1,"Certain","Different slope"
"d454d41b60cf3c649747f2944e96542e","14",13,"","Female","Undergraduate Degree","Yes","Prolific","85c5c5a6ab4fdb3aaf06947e0b9d4483","1","t-M_n-E","M","E","log",10,"4",0,"Certain","Clustering"
"d454d41b60cf3c649747f2944e96542e","15",13,"","Female","Undergraduate Degree","Yes","Prolific","07f1a227ee4ee73124d6589fada210dc","2","t-M_n-E","M","E","linear",10,"14",0,"Certain","Different shape"
"d454d41b60cf3c649747f2944e96542e","13",13,"","Female","Undergraduate Degree","Yes","Prolific","85c5c5a6ab4fdb3aaf06947e0b9d4483","1","t-M_n-E","M","E","linear",10,"19",0,"Certain","Different range"
"d454d41b60cf3c649747f2944e96542e","24",13,"","Female","Undergraduate Degree","Yes","Prolific","70eebf16937fb9e77a3b806afe9aa528","2","t-M_n-H","M","H","log",13,"2",0,"Very Certain","Different slope"
"d454d41b60cf3c649747f2944e96542e","5",13,"","Female","Undergraduate Degree","Yes","Prolific","9f2d96ab9212ba1d26f176b00e6eeec0","1","t-E_n-M","E","M","linear",12,"10",0,"Certain","Clustering"
"d454d41b60cf3c649747f2944e96542e","6",13,"","Female","Undergraduate Degree","Yes","Prolific","9f2d96ab9212ba1d26f176b00e6eeec0","1","t-E_n-M","E","M","log",12,"10",0,"Very Certain","Clustering"
"f4e36ce3813a0a823819fb42666d37d9","31",12,"19-25","Female","Some Undergraduate Courses","Yes","Prolific","914e02881a7432dc34831c5dff0477e0","2","t-H_n-M","H","M","linear",12,"3",0,"Uncertain","Clustering"
"f4e36ce3813a0a823819fb42666d37d9","16",12,"19-25","Female","Some Undergraduate Courses","Yes","Prolific","07f1a227ee4ee73124d6589fada210dc","2","t-M_n-E","M","E","log",10,"10",1,"Certain","Different slope"
"f4e36ce3813a0a823819fb42666d37d9","31",12,"19-25","Female","Some Undergraduate Courses","Yes","Prolific","914e02881a7432dc34831c5dff0477e0","2","t-H_n-M","H","M","linear",12,"3",0,"Uncertain","Clustering"
"f4e36ce3813a0a823819fb42666d37d9","11",12,"19-25","Female","Some Undergraduate Courses","Yes","Prolific","909f6bb4a0bbb8708bcc2d96c0b7052f","2","t-E_n-H","E","H","linear",17,"17",1,"Very Certain","Different shape, Different slope"
"f4e36ce3813a0a823819fb42666d37d9","22",12,"19-25","Female","Some Undergraduate Courses","Yes","Prolific","17c70f64092db27a58faa6c255efd8ba","1","t-M_n-H","M","H","log",1,"1",1,"Certain","Different shape"
"f4e36ce3813a0a823819fb42666d37d9","13",12,"19-25","Female","Some Undergraduate Courses","Yes","Prolific","85c5c5a6ab4fdb3aaf06947e0b9d4483","1","t-M_n-E","M","E","linear",10,"13",0,"Very Uncertain","Clustering"
"f4e36ce3813a0a823819fb42666d37d9","8",12,"19-25","Female","Some Undergraduate Courses","Yes","Prolific","076f2d6385d635ea49402478f7e44cab","2","t-E_n-M","E","M","log",14,"14",1,"Certain","Different shape"
"f4e36ce3813a0a823819fb42666d37d9","16",12,"19-25","Female","Some Undergraduate Courses","Yes","Prolific","07f1a227ee4ee73124d6589fada210dc","2","t-M_n-E","M","E","log",10,"10",1,"Neutral","Different shape"
"f4e36ce3813a0a823819fb42666d37d9","6",12,"19-25","Female","Some Undergraduate Courses","Yes","Prolific","9f2d96ab9212ba1d26f176b00e6eeec0","1","t-E_n-M","E","M","log",12,"12",1,"Neutral","Different shape, Different slope"
"f4e36ce3813a0a823819fb42666d37d9","14",12,"19-25","Female","Some Undergraduate Courses","Yes","Prolific","85c5c5a6ab4fdb3aaf06947e0b9d4483","1","t-M_n-E","M","E","log",10,"10",1,"Certain","Different slope"
"f4e36ce3813a0a823819fb42666d37d9","21",12,"19-25","Female","Some Undergraduate Courses","Yes","Prolific","17c70f64092db27a58faa6c255efd8ba","1","t-M_n-H","M","H","linear",1,"1",1,"Very Certain","Different slope"
"f4e36ce3813a0a823819fb42666d37d9","27",12,"19-25","Female","Some Undergraduate Courses","Yes","Prolific","b8efad9285426a191f979b32a5094198","2","t-H_n-E","H","E","linear",9,"9",1,"Very Certain","Different slope"
"171b54879b1f7132bdaea3e8d0972d25","31",13,"19-25","Male","Graduate Degree","Yes","Prolific","914e02881a7432dc34831c5dff0477e0","2","t-H_n-M","H","M","linear",12,"3",0,"Very Certain","Clustering"
"171b54879b1f7132bdaea3e8d0972d25","26",13,"19-25","Male","Graduate Degree","Yes","Prolific","ee322d63db5869407801b2c6cd54c452","1","t-H_n-E","H","E","log",1,"1",1,"Certain","Different slope"
"171b54879b1f7132bdaea3e8d0972d25","6",13,"19-25","Male","Graduate Degree","Yes","Prolific","9f2d96ab9212ba1d26f176b00e6eeec0","1","t-E_n-M","E","M","log",12,"19",0,"Certain","Clustering"
"171b54879b1f7132bdaea3e8d0972d25","9",13,"19-25","Male","Graduate Degree","Yes","Prolific","8105c77bcc5d38d9b4e742f1b76de5fc","1","t-E_n-H","E","H","linear",15,"15",1,"Certain","Different slope"
"171b54879b1f7132bdaea3e8d0972d25","22",13,"19-25","Male","Graduate Degree","Yes","Prolific","17c70f64092db27a58faa6c255efd8ba","1","t-M_n-H","M","H","log",1,"1",1,"Neutral","Different shape"
"171b54879b1f7132bdaea3e8d0972d25","13",13,"19-25","Male","Graduate Degree","Yes","Prolific","85c5c5a6ab4fdb3aaf06947e0b9d4483","1","t-M_n-E","M","E","linear",10,"2",0,"Uncertain","Clustering"
"171b54879b1f7132bdaea3e8d0972d25","25",13,"19-25","Male","Graduate Degree","Yes","Prolific","ee322d63db5869407801b2c6cd54c452","1","t-H_n-E","H","E","linear",1,"1",1,"Certain","Different slope"
"171b54879b1f7132bdaea3e8d0972d25","16",13,"19-25","Male","Graduate Degree","Yes","Prolific","07f1a227ee4ee73124d6589fada210dc","2","t-M_n-E","M","E","log",10,"10",1,"Uncertain","Different slope"
"171b54879b1f7132bdaea3e8d0972d25","25",13,"19-25","Male","Graduate Degree","Yes","Prolific","ee322d63db5869407801b2c6cd54c452","1","t-H_n-E","H","E","linear",1,"1",1,"Neutral","Different shape"
"171b54879b1f7132bdaea3e8d0972d25","14",13,"19-25","Male","Graduate Degree","Yes","Prolific","85c5c5a6ab4fdb3aaf06947e0b9d4483","1","t-M_n-E","M","E","log",10,"10",1,"Certain","Different shape"
"171b54879b1f7132bdaea3e8d0972d25","21",13,"19-25","Male","Graduate Degree","Yes","Prolific","17c70f64092db27a58faa6c255efd8ba","1","t-M_n-H","M","H","linear",1,"13",0,"Neutral","Clustering"
"171b54879b1f7132bdaea3e8d0972d25","31",13,"19-25","Male","Graduate Degree","Yes","Prolific","914e02881a7432dc34831c5dff0477e0","2","t-H_n-M","H","M","linear",12,"19",0,"Certain","Different shape"
"171b54879b1f7132bdaea3e8d0972d25","32",13,"19-25","Male","Graduate Degree","Yes","Prolific","914e02881a7432dc34831c5dff0477e0","2","t-H_n-M","H","M","log",12,"12",1,"Certain","Different shape"
"0f0c1ef3cdd4be0c0b5437b477734c0e","22",13,"19-25","Male","Some Undergraduate Courses","Yes","Prolific","17c70f64092db27a58faa6c255efd8ba","1","t-M_n-H","M","H","log",1,"10",0,"Certain","Clustering"
"0f0c1ef3cdd4be0c0b5437b477734c0e","30",13,"19-25","Male","Some Undergraduate Courses","Yes","Prolific","1b39b36e7a6189897f2015f191953b9d","1","t-H_n-M","H","M","log",12,"2",0,"Neutral","Clustering"
"0f0c1ef3cdd4be0c0b5437b477734c0e","32",13,"19-25","Male","Some Undergraduate Courses","Yes","Prolific","914e02881a7432dc34831c5dff0477e0","2","t-H_n-M","H","M","log",12,"20",0,"Neutral","Different range"
"0f0c1ef3cdd4be0c0b5437b477734c0e","9",13,"19-25","Male","Some Undergraduate Courses","Yes","Prolific","8105c77bcc5d38d9b4e742f1b76de5fc","1","t-E_n-H","E","H","linear",15,"5,15",1,"Certain","Different shape"
"0f0c1ef3cdd4be0c0b5437b477734c0e","6",13,"19-25","Male","Some Undergraduate Courses","Yes","Prolific","9f2d96ab9212ba1d26f176b00e6eeec0","1","t-E_n-M","E","M","log",12,"10,6",0,"Neutral","Different slope"
"0f0c1ef3cdd4be0c0b5437b477734c0e","26",13,"19-25","Male","Some Undergraduate Courses","Yes","Prolific","ee322d63db5869407801b2c6cd54c452","1","t-H_n-E","H","E","log",1,"3",0,"Uncertain","Clustering, Outlier(s)"
"0f0c1ef3cdd4be0c0b5437b477734c0e","25",13,"19-25","Male","Some Undergraduate Courses","Yes","Prolific","ee322d63db5869407801b2c6cd54c452","1","t-H_n-E","H","E","linear",1,"18",0,"Certain","Different range, Different slope"
"0f0c1ef3cdd4be0c0b5437b477734c0e","16",13,"19-25","Male","Some Undergraduate Courses","Yes","Prolific","07f1a227ee4ee73124d6589fada210dc","2","t-M_n-E","M","E","log",10,"10",1,"Uncertain","Different shape"
"0f0c1ef3cdd4be0c0b5437b477734c0e","25",13,"19-25","Male","Some Undergraduate Courses","Yes","Prolific","ee322d63db5869407801b2c6cd54c452","1","t-H_n-E","H","E","linear",1,"1",1,"Very Certain","Different slope"
"0f0c1ef3cdd4be0c0b5437b477734c0e","11",13,"19-25","Male","Some Undergraduate Courses","Yes","Prolific","909f6bb4a0bbb8708bcc2d96c0b7052f","2","t-E_n-H","E","H","linear",17,"17",1,"Certain","Different shape, Different slope"
"0f0c1ef3cdd4be0c0b5437b477734c0e","21",13,"19-25","Male","Some Undergraduate Courses","Yes","Prolific","17c70f64092db27a58faa6c255efd8ba","1","t-M_n-H","M","H","linear",1,"1",1,"Neutral","Clustering, Different slope"
"0f0c1ef3cdd4be0c0b5437b477734c0e","31",13,"19-25","Male","Some Undergraduate Courses","Yes","Prolific","914e02881a7432dc34831c5dff0477e0","2","t-H_n-M","H","M","linear",12,"8",0,"Neutral","Different range"
